lon,lat,owner,watershed,type,form
-71.09418246840,42.43071890630,CITY-ROW,IN-1472,STORM WATER INLET,
-71.09426394290,42.43056133410,CITY-ROW,IN-1473,STORM WATER INLET,
-71.09448446560,42.43071247560,CITY-ROW,IN-1474,STORM WATER INLET,
-71.09295775600,42.43088114910,CITY-ROW,IN-1475,STORM WATER INLET,
-71.09305385200,42.43090779750,CITY-ROW,IN-1476,STORM WATER INLET,
-71.09180397320,42.43007959750,CITY-ROW,IN-1477,STORM WATER INLET,
-71.09179475430,42.43015634920,CITY-ROW,IN-1478,STORM WATER INLET,
-71.09161746820,42.42972044170,CITY-ROW,IN-1479,STORM WATER INLET,
-71.09170538810,42.42972696630,CITY-ROW,IN-1480,STORM WATER INLET,
-71.09135465370,42.43130534320,CITY-ROW,IN-1481,STORM WATER INLET,
-71.09144797650,42.43133554640,CITY-ROW,IN-1482,STORM WATER INLET,
-71.09092352710,42.43052026090,CITY-ROW,IN-1483,STORM WATER INLET,
-71.09099267810,42.43046204910,CITY-ROW,IN-1484,STORM WATER INLET,
-71.09052628240,42.43027755120,CITY-ROW,IN-1485,STORM WATER INLET,
-71.09051574050,42.43014509240,CITY-ROW,IN-1486,STORM WATER INLET,
-71.09061658280,42.43011389100,CITY-ROW,IN-1487,STORM WATER INLET,
-71.09027692210,42.42892444990,CITY-ROW,IN-1488,STORM WATER INLET,
-71.09026650630,42.42901666840,CITY-ROW,IN-1489,STORM WATER INLET,
-71.08984978830,42.42826082690,CITY-ROW,IN-1490,STORM WATER INLET,
-71.08998786450,42.42811540670,CITY-ROW,IN-1491,STORM WATER INLET,
-71.09472967100,42.43430267740,CITY-ROW,IN-1492,STORM WATER INLET,
-71.09478536190,42.43422260150,CITY-ROW,IN-1493,STORM WATER INLET,
-71.09482841290,42.43336119550,CITY-ROW,IN-1494,STORM WATER INLET,
-71.09476652080,42.43329936570,CITY-ROW,IN-1495,STORM WATER INLET,
-71.09491215160,42.43320730850,CITY-ROW,IN-1496,STORM WATER INLET,
-71.09500466940,42.43286210370,CITY-ROW,IN-1497,STORM WATER INLET,
-71.09522238450,42.43263690260,CITY-ROW,IN-1498,STORM WATER INLET,
-71.09517361910,42.43255099540,CITY-ROW,IN-1499,STORM WATER INLET,
-71.09555642190,42.43202052600,CITY-ROW,IN-1500,STORM WATER INLET,
-71.09549787250,42.43194520960,CITY-ROW,IN-1501,STORM WATER INLET,
-71.09629375190,42.43055064630,CITY-ROW,IN-1502,STORM WATER INLET,
-71.09688473570,42.43447961680,CITY-ROW,IN-1503,STORM WATER INLET,
-71.09696407760,42.43450823340,CITY-ROW,IN-1504,STORM WATER INLET,
-71.09689410040,42.43459477650,CITY-ROW,IN-1505,STORM WATER INLET,
-71.09716957800,42.43007375380,CITY-ROW,IN-1506,STORM WATER INLET,
-71.09703627510,42.43059406760,CITY-ROW,IN-1507,STORM WATER INLET,
-71.09670884510,42.43119713970,CITY-ROW,IN-1508,STORM WATER INLET,
-71.09679952290,42.43120360340,CITY-ROW,IN-1509,STORM WATER INLET,
-71.10087740450,42.43164927160,CITY-ROW,IN-1510,STORM WATER INLET,
-71.10143418680,42.43227116510,CITY-ROW,IN-1511,STORM WATER INLET,
-71.10062525810,42.43069376570,CITY-ROW,IN-1512,STORM WATER INLET,
-71.10065467020,42.43062257600,CITY-ROW,IN-1513,STORM WATER INLET,
-71.10084720730,42.43074236780,CITY-ROW,IN-1514,STORM WATER INLET,
-71.10087890890,42.43067000300,CITY-ROW,IN-1515,STORM WATER INLET,
-71.10208348420,42.43054318700,CITY-ROW,IN-1516,STORM WATER INLET,
-71.10203612760,42.43062059810,CITY-ROW,IN-1517,STORM WATER INLET,
-71.10020554700,42.42931850450,CITY-ROW,IN-1518,STORM WATER INLET,
-71.10027070420,42.42935755240,CITY-ROW,IN-1519,STORM WATER INLET,
-71.09997745300,42.42955285650,CITY-ROW,IN-1520,STORM WATER INLET,
-71.09982124390,42.42944951240,CITY-ROW,IN-1521,STORM WATER INLET,
-71.09972674540,42.42950152850,CITY-ROW,IN-1522,STORM WATER INLET,
-71.09883138720,42.42906729290,CITY-ROW,IN-1523,STORM WATER INLET,
-71.09881722020,42.42889977370,CITY-ROW,IN-1524,STORM WATER INLET,
-71.09872832330,42.42889159280,CITY-ROW,IN-1525,STORM WATER INLET,
-71.09926443090,42.42781811270,CITY-ROW,IN-1526,STORM WATER INLET,
-71.09917678860,42.42780587990,CITY-ROW,IN-1527,STORM WATER INLET,
-71.10185504110,42.42884238140,CITY-ROW,IN-1528,STORM WATER INLET,
-71.10195806290,42.42887216660,CITY-ROW,IN-1529,STORM WATER INLET,
-71.10211358580,42.42852763920,CITY-ROW,IN-1530,STORM WATER INLET,
-71.10220880910,42.42855762600,CITY-ROW,IN-1531,STORM WATER INLET,
-71.10222872980,42.42846561660,CITY-ROW,IN-1532,STORM WATER INLET,
-71.10230903380,42.42839170160,CITY-ROW,IN-1533,STORM WATER INLET,
-71.10228145950,42.42838510450,CITY-ROW,IN-1534,STORM WATER INLET,
-71.10237594380,42.42850063080,CITY-ROW,IN-1535,STORM WATER INLET,
-71.10036212210,42.42704732160,CITY-ROW,IN-1536,STORM WATER INLET,
-71.10033009750,42.42724683900,CITY-ROW,IN-1537,STORM WATER INLET,
-71.10238686120,42.42744851320,CITY-ROW,IN-1538,STORM WATER INLET,
-71.10246008700,42.42755337880,CITY-ROW,IN-1539,STORM WATER INLET,
-71.10107512240,42.42624976480,CITY-ROW,IN-1540,STORM WATER INLET,
-71.10103621800,42.42632219030,CITY-ROW,IN-1541,STORM WATER INLET,
-71.10056797240,42.42657228610,CITY-ROW,IN-1542,STORM WATER INLET,
-71.09696311480,42.42933623650,CITY-ROW,IN-1543,STORM WATER INLET,
-71.09706500590,42.42873316760,CITY-ROW,IN-1544,STORM WATER INLET,
-71.09646362180,42.42838315230,CITY-ROW,IN-1545,STORM WATER INLET,
-71.09651477890,42.42833253540,CITY-ROW,IN-1546,STORM WATER INLET,
-71.09726348880,42.42780503140,CITY-ROW,IN-1547,STORM WATER INLET,
-71.09733238750,42.42779188890,CITY-ROW,IN-1548,STORM WATER INLET,
-71.09720861880,42.42770622790,CITY-ROW,IN-1549,STORM WATER INLET,
-71.09735773000,42.42766326180,CITY-ROW,IN-1550,STORM WATER INLET,
-71.09744528450,42.42761614060,CITY-ROW,IN-1551,STORM WATER INLET,
-71.09733974970,42.42730245730,CITY-ROW,IN-1552,STORM WATER INLET,
-71.09743806640,42.42732807450,CITY-ROW,IN-1553,STORM WATER INLET,
-71.09730161330,42.42708504360,CITY-ROW,IN-1554,STORM WATER INLET,
-71.09761540670,42.42714735220,CITY-ROW,IN-1555,STORM WATER INLET,
-71.09811155130,42.42762039210,CITY-ROW,IN-1556,STORM WATER INLET,
-71.09819751730,42.42764851150,CITY-ROW,IN-1557,STORM WATER INLET,
-71.09982403190,42.42722779130,CITY-ROW,IN-1558,STORM WATER INLET,
-71.09392756410,42.42943373660,CITY-ROW,IN-1559,STORM WATER INLET,
-71.09397026110,42.42937519020,CITY-ROW,IN-1560,STORM WATER INLET,
-71.09193256240,42.42882283340,CITY-ROW,IN-1561,STORM WATER INLET,
-71.09202404210,42.42874383450,CITY-ROW,IN-1562,STORM WATER INLET,
-71.09470211040,42.42972531140,CITY-ROW,IN-1563,STORM WATER INLET,
-71.09465425650,42.42978023340,CITY-ROW,IN-1564,STORM WATER INLET,
-71.09478235200,42.42920644640,CITY-ROW,IN-1565,STORM WATER INLET,
-71.09481744420,42.42917198500,CITY-ROW,IN-1566,STORM WATER INLET,
-71.09572749740,42.42918804710,CITY-ROW,IN-1567,STORM WATER INLET,
-71.09575518640,42.42907808410,CITY-ROW,IN-1568,STORM WATER INLET,
-71.09564548340,42.42915501710,CITY-ROW,IN-1569,STORM WATER INLET,
-71.09614106060,42.42813220250,CITY-ROW,IN-1570,STORM WATER INLET,
-71.09607471500,42.42826048480,CITY-ROW,IN-1571,STORM WATER INLET,
-71.09617701360,42.42829940950,CITY-ROW,IN-1572,STORM WATER INLET,
-71.09333291850,42.42846658740,CITY-ROW,IN-1573,STORM WATER INLET,
-71.09340312320,42.42845411260,CITY-ROW,IN-1574,STORM WATER INLET,
-71.09324338600,42.42841576300,CITY-ROW,IN-1575,STORM WATER INLET,
-71.09297223090,42.42845842570,CITY-ROW,IN-1576,STORM WATER INLET,
-71.09287341010,42.42859010060,CITY-ROW,IN-1577,STORM WATER INLET,
-71.09177055470,42.42610877640,CITY-ROW,IN-1598,STORM WATER INLET,
-71.09127459570,42.42630323250,CITY-ROW,IN-1599,STORM WATER INLET,
-71.09135663230,42.42624972420,CITY-ROW,IN-1600,STORM WATER INLET,
-71.09119219050,42.42621835370,CITY-ROW,IN-1601,STORM WATER INLET,
-71.09120468360,42.42604273740,CITY-ROW,IN-1602,STORM WATER INLET,
-71.09129011960,42.42609243700,CITY-ROW,IN-1603,STORM WATER INLET,
-71.09124406010,42.42560936610,CITY-ROW,IN-1604,STORM WATER INLET,
-71.09125830310,42.42550058870,CITY-ROW,IN-1605,STORM WATER INLET,
-71.09133948950,42.42556335510,CITY-ROW,IN-1606,STORM WATER INLET,
-71.09132122150,42.42460157340,CITY-ROW,IN-1607,STORM WATER INLET,
-71.09156382080,42.42461984920,CITY-ROW,IN-1608,STORM WATER INLET,
-71.09261620840,42.42474377100,CITY-ROW,IN-1609,STORM WATER INLET,
-71.09339940320,42.42477993000,CITY-ROW,IN-1610,STORM WATER INLET,
-71.09593629240,42.42646145470,CITY-ROW,IN-1611,STORM WATER INLET,
-71.09503220540,42.42691631530,CITY-ROW,IN-1612,STORM WATER INLET,
-71.09512264180,42.42692969270,CITY-ROW,IN-1613,STORM WATER INLET,
-71.09524087120,42.42619063020,CITY-ROW,IN-1614,STORM WATER INLET,
-71.09532103970,42.42621801840,CITY-ROW,IN-1615,STORM WATER INLET,
-71.09435465880,42.42659583250,CITY-ROW,IN-1616,STORM WATER INLET,
-71.09692115190,42.42614249980,CITY-ROW,IN-1617,STORM WATER INLET,
-71.09692349420,42.42613706220,CITY-ROW,IN-1618,STORM WATER INLET,
-71.09688796420,42.42603068470,CITY-ROW,IN-1619,STORM WATER INLET,
-71.09689115590,42.42602506110,CITY-ROW,IN-1620,STORM WATER INLET,
-71.09714205740,42.42550651070,CITY-ROW,IN-1621,STORM WATER INLET,
-71.09705436390,42.42549638180,CITY-ROW,IN-1622,STORM WATER INLET,
-71.09019604990,42.42442766310,CITY-ROW,IN-1623,STORM WATER INLET,
-71.09455360820,42.42361169940,CITY-ROW,IN-1624,STORM WATER INLET,
-71.09472958900,42.42351832310,CITY-ROW,IN-1625,STORM WATER INLET,
-71.09464056060,42.42351184190,CITY-ROW,IN-1626,STORM WATER INLET,
-71.09459135510,42.42392269280,CITY-ROW,IN-1627,STORM WATER INLET,
-71.09459860870,42.42392299020,CITY-ROW,IN-1151,STORM WATER INLET,
-71.09466715030,42.42401856620,CITY-ROW,IN-1152,STORM WATER INLET,
-71.09466810490,42.42401276820,CITY-ROW,IN-1153,STORM WATER INLET,
-71.09569902500,42.41923556770,CITY-ROW,IN-1851,STORM WATER INLET,
-71.09545160920,42.41987768910,CITY-ROW,IN-1852,STORM WATER INLET,
-71.09553641510,42.41989765810,CITY-ROW,IN-1853,STORM WATER INLET,
-71.09529052200,42.42087718970,CITY-ROW,IN-1854,STORM WATER INLET,
-71.09538344550,42.42084655580,CITY-ROW,IN-1855,STORM WATER INLET,
-71.09531331250,42.42183819420,CITY-ROW,IN-1856,STORM WATER INLET,
-71.09423510230,42.42202503230,CITY-ROW,IN-1857,STORM WATER INLET,
-71.09446146320,42.42198923190,CITY-ROW,IN-1858,STORM WATER INLET,
-71.09757394870,42.41931288190,CITY-ROW,IN-1859,STORM WATER INLET,
-71.09771119550,42.41932452050,CITY-ROW,IN-1860,STORM WATER INLET,
-71.09772592200,42.41922696140,CITY-ROW,IN-1861,STORM WATER INLET,
-71.09759188640,42.41921384580,CITY-ROW,IN-1862,STORM WATER INLET,
-71.09650397020,42.41910829490,CITY-ROW,IN-1863,STORM WATER INLET,
-71.09638834900,42.41910376810,CITY-ROW,IN-1864,STORM WATER INLET,
-71.09635425870,42.41933449460,CITY-ROW,IN-1865,STORM WATER INLET,
-71.09646245180,42.41934166290,CITY-ROW,IN-1866,STORM WATER INLET,
-71.09659419470,42.41926720730,CITY-ROW,IN-1867,STORM WATER INLET,
-71.09662014580,42.41918588720,CITY-ROW,IN-1868,STORM WATER INLET,
-71.09621848550,42.42018899240,CITY-ROW,IN-1869,STORM WATER INLET,
-71.09632783950,42.42017936120,CITY-ROW,IN-1870,STORM WATER INLET,
-71.09586996990,42.42174235540,CITY-ROW,IN-1871,STORM WATER INLET,
-71.09615910060,42.42169209030,CITY-ROW,IN-1872,STORM WATER INLET,
-71.09752807870,42.42038545590,CITY-ROW,IN-1873,STORM WATER INLET,
-71.09741733360,42.42037251790,CITY-ROW,IN-1874,STORM WATER INLET,
-71.09746706650,42.42131887060,CITY-ROW,IN-1875,STORM WATER INLET,
-71.09709495360,42.42146741430,CITY-ROW,IN-1876,STORM WATER INLET,
-71.09743153710,42.42144291510,CITY-ROW,IN-1877,STORM WATER INLET,
-71.09872774440,42.41931960760,CITY-ROW,IN-1878,STORM WATER INLET,
-71.09863470830,42.41943459060,CITY-ROW,IN-1879,STORM WATER INLET,
-71.09862972280,42.42054770920,CITY-ROW,IN-1880,STORM WATER INLET,
-71.09853904810,42.42052380940,CITY-ROW,IN-1881,STORM WATER INLET,
-71.09844399320,42.42091717100,CITY-ROW,IN-1882,STORM WATER INLET,
-71.09862713970,42.42077114770,CITY-ROW,IN-1883,STORM WATER INLET,
-71.09991711030,42.41903315450,CITY-ROW,IN-1884,STORM WATER INLET,
-71.09882037320,42.41899904340,CITY-ROW,IN-1885,STORM WATER INLET,
-71.09882781140,42.41895449750,CITY-ROW,IN-1886,STORM WATER INLET,
-71.09880973940,42.41857773750,CITY-ROW,IN-1887,STORM WATER INLET,
-71.09872208640,42.41856883080,CITY-ROW,IN-1888,STORM WATER INLET,
-71.09899341960,42.41825714910,CITY-ROW,IN-1889,STORM WATER INLET,
-71.09902465630,42.41820857820,CITY-ROW,IN-1890,STORM WATER INLET,
-71.09898250720,42.41815072010,CITY-ROW,IN-1891,STORM WATER INLET,
-71.09956507550,42.41952940670,CITY-ROW,IN-1892,STORM WATER INLET,
-71.09964032450,42.41950527540,CITY-ROW,IN-1893,STORM WATER INLET,
-71.09977818040,42.42029826920,CITY-ROW,IN-1894,STORM WATER INLET,
-71.09984343280,42.42027144190,CITY-ROW,IN-1895,STORM WATER INLET,
-71.09993567210,42.42029829990,CITY-ROW,IN-1896,STORM WATER INLET,
-71.10040332630,42.41898389490,CITY-ROW,IN-1897,STORM WATER INLET,
-71.10033785910,42.41898960670,CITY-ROW,IN-1898,STORM WATER INLET,
-71.10039039370,42.41838046980,CITY-ROW,IN-1899,STORM WATER INLET,
-71.10039641980,42.41832787770,CITY-ROW,IN-1900,STORM WATER INLET,
-71.09983374820,42.41828465540,CITY-ROW,IN-1901,STORM WATER INLET,
-71.09964887920,42.41826783100,CITY-ROW,IN-1902,STORM WATER INLET,
-71.10009186380,42.41762274660,CITY-ROW,IN-1903,STORM WATER INLET,
-71.10004129610,42.41760431790,CITY-ROW,IN-1904,STORM WATER INLET,
-71.07832355060,42.40577835430,CITY-ROW,IN-2318,STORM WATER INLET,
-71.07843195320,42.40577892610,CITY-ROW,IN-2319,STORM WATER INLET,
-71.07818598290,42.40646944420,CITY-ROW,IN-2320,STORM WATER INLET,
-71.07808064180,42.40644409780,CITY-ROW,IN-2321,STORM WATER INLET,
-71.07995141240,42.40554725070,CITY-ROW,IN-2322,STORM WATER INLET,
-71.07994140350,42.40561254660,CITY-ROW,IN-2323,STORM WATER INLET,
-71.07923473490,42.40540514440,CITY-ROW,IN-2324,STORM WATER INLET,
-71.07921315980,42.40546691750,CITY-ROW,IN-2325,STORM WATER INLET,
-71.08098572180,42.40581966800,CITY-ROW,IN-2326,STORM WATER INLET,
-71.08102015840,42.40573997190,CITY-ROW,IN-2327,STORM WATER INLET,
-71.07525620180,42.40660167700,CITY-ROW,IN-2328,STORM WATER INLET,
-71.07634672770,42.40660507330,CITY-ROW,IN-2330,STORM WATER INLET,
-71.07635549190,42.40652921380,CITY-ROW,IN-2331,STORM WATER INLET,
-71.07654896600,42.40674739290,CITY-ROW,IN-2332,STORM WATER INLET,
-71.11568698710,42.41953471610,CITY-ROW,IN-4610,STORM WATER INLET,
-71.07674536050,42.40648299550,CITY-ROW,IN-2333,STORM WATER INLET,
-71.07656629130,42.40594405330,CITY-ROW,IN-2334,STORM WATER INLET,
-71.07656658440,42.40593838170,CITY-ROW,IN-2335,STORM WATER INLET,
-71.07677859420,42.40557101730,CITY-ROW,IN-2336,STORM WATER INLET,
-71.07660287430,42.40526998270,CITY-ROW,IN-2337,STORM WATER INLET,
-71.07662528170,42.40502953730,CITY-ROW,IN-2338,STORM WATER INLET,
-71.07680283500,42.40502869040,CITY-ROW,IN-2339,STORM WATER INLET,
-71.07652629070,42.40473855280,CITY-ROW,IN-2340,STORM WATER INLET,
-71.07653911230,42.40458555060,CITY-ROW,IN-2341,STORM WATER INLET,
-71.07683300420,42.40464413420,CITY-ROW,IN-2342,STORM WATER INLET,
-71.07645498600,42.41017367570,CITY-ROW,IN-2343,STORM WATER INLET,
-71.07644133610,42.41159297520,CITY-ROW,IN-2344,STORM WATER INLET,
-71.07643773990,42.41199129650,CITY-ROW,IN-2345,STORM WATER INLET,
-71.07664998690,42.41197710030,CITY-ROW,IN-1231,STORM WATER INLET,
-71.07643269880,42.41253886690,CITY-ROW,IN-1232,STORM WATER INLET,
-71.07643004970,42.41301628920,CITY-ROW,IN-1233,STORM WATER INLET,
-71.07664063830,42.41302401410,CITY-ROW,IN-1234,STORM WATER INLET,
-71.07664485500,42.41251601420,CITY-ROW,IN-1235,STORM WATER INLET,
-71.07670668290,42.41126688820,CITY-ROW,IN-1236,STORM WATER INLET,
-71.07667205630,42.41017812210,CITY-ROW,IN-1237,STORM WATER INLET,
-71.07672610460,42.41017887370,CITY-ROW,IN-1238,STORM WATER INLET,
-71.07647522080,42.40945841000,CITY-ROW,IN-1239,STORM WATER INLET,
-71.07669088430,42.40946485620,CITY-ROW,IN-1240,STORM WATER INLET,
-71.09270220130,42.42355144310,CITY-ROW,IN-1180,STORM WATER INLET,
-71.09263904120,42.42341480090,CITY-ROW,IN-1181,STORM WATER INLET,
-71.09263061660,42.42348041910,CITY-ROW,IN-1182,STORM WATER INLET,
-71.09256532740,42.42442246460,CITY-ROW,IN-1628,STORM WATER INLET,
-71.09328540030,42.42446554380,CITY-ROW,IN-1629,STORM WATER INLET,
-71.09191498170,42.42343137550,CITY-ROW,IN-1630,STORM WATER INLET,
-71.09194559220,42.42336736550,CITY-ROW,IN-1631,STORM WATER INLET,
-71.09131341520,42.42344698780,CITY-ROW,IN-1632,STORM WATER INLET,
-71.09122587040,42.42344526810,CITY-ROW,IN-1633,STORM WATER INLET,
-71.09131130830,42.42433645940,CITY-ROW,IN-1634,STORM WATER INLET,
-71.09366229660,42.42223964970,CITY-ROW,IN-1635,STORM WATER INLET,
-71.09272091970,42.42241860280,CITY-ROW,IN-1636,STORM WATER INLET,
-71.09606882690,42.42192035180,CITY-ROW,IN-1637,STORM WATER INLET,
-71.09598774670,42.42191965490,CITY-ROW,IN-1638,STORM WATER INLET,
-71.09613935630,42.42181192610,CITY-ROW,IN-1639,STORM WATER INLET,
-71.09599713190,42.42319392030,CITY-ROW,IN-1640,STORM WATER INLET,
-71.09607893290,42.42323704690,CITY-ROW,IN-1641,STORM WATER INLET,
-71.09539961270,42.42323061390,CITY-ROW,IN-1642,STORM WATER INLET,
-71.09540642090,42.42328871450,CITY-ROW,IN-1643,STORM WATER INLET,
-71.09608017960,42.42336574290,CITY-ROW,IN-1644,STORM WATER INLET,
-71.09739325210,42.42331912480,CITY-ROW,IN-1645,STORM WATER INLET,
-71.09730819730,42.42325045240,CITY-ROW,IN-1646,STORM WATER INLET,
-71.09742468640,42.42438840210,CITY-ROW,IN-1647,STORM WATER INLET,
-71.09733842810,42.42439414220,CITY-ROW,IN-1648,STORM WATER INLET,
-71.09726545060,42.42518859450,CITY-ROW,IN-1649,STORM WATER INLET,
-71.09736967180,42.42252949390,CITY-ROW,IN-1650,STORM WATER INLET,
-71.09728792770,42.42256401800,CITY-ROW,IN-1651,STORM WATER INLET,
-71.09733859980,42.42153389330,CITY-ROW,IN-1652,STORM WATER INLET,
-71.09725709740,42.42157990030,CITY-ROW,IN-1653,STORM WATER INLET,
-71.09853010280,42.42261706680,CITY-ROW,IN-1654,STORM WATER INLET,
-71.09861851850,42.42251480500,CITY-ROW,IN-1655,STORM WATER INLET,
-71.09870691160,42.42250866630,CITY-ROW,IN-1656,STORM WATER INLET,
-71.09879878780,42.42260962190,CITY-ROW,IN-1657,STORM WATER INLET,
-71.09662708800,42.42514659360,CITY-ROW,IN-1658,STORM WATER INLET,
-71.10304647040,42.42088841010,CITY-ROW,IN-1659,STORM WATER INLET,
-71.10297351020,42.42094657100,CITY-ROW,IN-1660,STORM WATER INLET,
-71.10248675170,42.42114858040,CITY-ROW,IN-1661,STORM WATER INLET,
-71.10247899540,42.42099836430,CITY-ROW,IN-1662,STORM WATER INLET,
-71.10267445490,42.42010478110,CITY-ROW,IN-1663,STORM WATER INLET,
-71.10260463410,42.42009701560,CITY-ROW,IN-1664,STORM WATER INLET,
-71.10266700870,42.41950456250,CITY-ROW,IN-1665,STORM WATER INLET,
-71.10311498000,42.42028475780,CITY-ROW,IN-1666,STORM WATER INLET,
-71.10275619220,42.42258912670,CITY-ROW,IN-1667,STORM WATER INLET,
-71.10285217910,42.42322457390,CITY-ROW,IN-1668,STORM WATER INLET,
-71.10294285120,42.42323176920,CITY-ROW,IN-1669,STORM WATER INLET,
-71.10297570140,42.42340844890,CITY-ROW,IN-1670,STORM WATER INLET,
-71.10289494510,42.42345530880,CITY-ROW,IN-1671,STORM WATER INLET,
-71.10206361670,42.42358325090,CITY-ROW,IN-1672,STORM WATER INLET,
-71.10202197740,42.42339926900,CITY-ROW,IN-1673,STORM WATER INLET,
-71.10191790250,42.42345106930,CITY-ROW,IN-1674,STORM WATER INLET,
-71.10069934120,42.42470498320,CITY-ROW,IN-1675,STORM WATER INLET,
-71.10209658830,42.42012376520,CITY-ROW,IN-1676,STORM WATER INLET,
-71.09873666320,42.42404177610,CITY-ROW,IN-1677,STORM WATER INLET,
-71.09864716870,42.42407443220,CITY-ROW,IN-1678,STORM WATER INLET,
-71.09875602880,42.42452750220,CITY-ROW,IN-1679,STORM WATER INLET,
-71.09866890810,42.42453507690,CITY-ROW,IN-1680,STORM WATER INLET,
-71.09885361530,42.42528833300,CITY-ROW,IN-1681,STORM WATER INLET,
-71.09848603320,42.42527027510,CITY-ROW,IN-1682,STORM WATER INLET,
-71.09869416320,42.42143092400,CITY-ROW,IN-1683,STORM WATER INLET,
-71.09853683210,42.42104671320,CITY-ROW,IN-1684,STORM WATER INLET,
-71.09848179300,42.42100973780,CITY-ROW,IN-1685,STORM WATER INLET,
-71.10010248880,42.42256488040,CITY-ROW,IN-1686,STORM WATER INLET,
-71.10004945910,42.42244659900,CITY-ROW,IN-1687,STORM WATER INLET,
-71.09996948380,42.42245552200,CITY-ROW,IN-1688,STORM WATER INLET,
-71.10012125590,42.42250173280,CITY-ROW,IN-1689,STORM WATER INLET,
-71.10008034590,42.42395771870,CITY-ROW,IN-1690,STORM WATER INLET,
-71.09996823510,42.42396558290,CITY-ROW,IN-1691,STORM WATER INLET,
-71.10014523520,42.42385884910,CITY-ROW,IN-1692,STORM WATER INLET,
-71.09990860050,42.42414686120,CITY-ROW,IN-1693,STORM WATER INLET,
-71.10059540430,42.42412536700,CITY-ROW,IN-1694,STORM WATER INLET,
-71.10058439790,42.42406147690,CITY-ROW,IN-1695,STORM WATER INLET,
-71.10200860320,42.42402736690,CITY-ROW,IN-1696,STORM WATER INLET,
-71.10211849770,42.42391100280,CITY-ROW,IN-1697,STORM WATER INLET,
-71.10055952850,42.42370320370,CITY-ROW,IN-1698,STORM WATER INLET,
-71.10061414310,42.42375791740,CITY-ROW,IN-1699,STORM WATER INLET,
-71.10182837190,42.42319670670,CITY-ROW,IN-1700,STORM WATER INLET,
-71.10180528960,42.42313228240,CITY-ROW,IN-1701,STORM WATER INLET,
-71.09982945200,42.42221841330,CITY-ROW,IN-1702,STORM WATER INLET,
-71.09986101460,42.42195698500,CITY-ROW,IN-1703,STORM WATER INLET,
-71.09976763110,42.42139958090,CITY-ROW,IN-1704,STORM WATER INLET,
-71.09972395040,42.42133657450,CITY-ROW,IN-1705,STORM WATER INLET,
-71.09972825280,42.42055312210,CITY-ROW,IN-1706,STORM WATER INLET,
